unit	geo	time	obs_value	obs_decimals	obs_status
MIO_PPS_EU27_2020	DE94	2019	83561.95	2	e
PPS_EU27_2020_HAB	DE94	2000	19700		
PPS_EU27_2020_HAB	DE94	2001	20300		
PPS_EU27_2020_HAB	DE94	2002	20100		
PPS_EU27_2020_HAB	DE94	2003	20600		
PPS_EU27_2020_HAB	DE94	2004	21900		
PPS_EU27_2020_HAB	DE94	2005	22100		
PPS_EU27_2020_HAB	DE94	2006	23400		
PPS_EU27_2020_HAB	DE94	2007	24700		
PPS_EU27_2020_HAB	DE94	2008	25600		
PPS_EU27_2020_HAB	DE94	2009	24400		
PPS_EU27_2020_HAB	DE94	2010	26200		
PPS_EU27_2020_HAB	DE94	2011	27800		
PPS_EU27_2020_HAB	DE94	2012	28300		
PPS_EU27_2020_HAB	DE94	2013	28500		
PPS_EU27_2020_HAB	DE94	2014	29600		
PPS_EU27_2020_HAB	DE94	2015	29800		e
PPS_EU27_2020_HAB	DE94	2016	30800		e
PPS_EU27_2020_HAB	DE94	2017	32000		e
PPS_EU27_2020_HAB	DE94	2018	32500		e
PPS_EU27_2020_HAB	DE94	2019	33000		e
PPS_HAB_EU27_2020	DE94	2000	107		
PPS_HAB_EU27_2020	DE94	2001	105		
PPS_HAB_EU27_2020	DE94	2002	101		
PPS_HAB_EU27_2020	DE94	2003	101		
PPS_HAB_EU27_2020	DE94	2004	103		
PPS_HAB_EU27_2020	DE94	2005	101		
PPS_HAB_EU27_2020	DE94	2006	101		
PPS_HAB_EU27_2020	DE94	2007	101		
PPS_HAB_EU27_2020	DE94	2008	101		
PPS_HAB_EU27_2020	DE94	2009	101		
PPS_HAB_EU27_2020	DE94	2010	105		
PPS_HAB_EU27_2020	DE94	2011	109		
PPS_HAB_EU27_2020	DE94	2012	110		
PPS_HAB_EU27_2020	DE94	2013	110		
PPS_HAB_EU27_2020	DE94	2014	111		
PPS_HAB_EU27_2020	DE94	2015	109		e
PPS_HAB_EU27_2020	DE94	2016	110		e
PPS_HAB_EU27_2020	DE94	2017	109		e
PPS_HAB_EU27_2020	DE94	2018	108		e
PPS_HAB_EU27_2020	DE94	2019	106		e
MIO_EUR	DEA	2000	465177.12	2	
MIO_EUR	DEA	2001	475512.78	2	
MIO_EUR	DEA	2002	482969.76	2	
MIO_EUR	DEA	2003	483033.5	1	
MIO_EUR	DEA	2004	496190.85	2	
MIO_EUR	DEA	2005	501286.05	2	
MIO_EUR	DEA	2006	518563.13	2	
MIO_EUR	DEA	2007	548741.82	2	
MIO_EUR	DEA	2008	561833.05	2	
MIO_EUR	DEA	2009	539917.99	2	
MIO_EUR	DEA	2010	554212.68	2	
MIO_EUR	DEA	2011	577122.67	2	
MIO_EUR	DEA	2012	582710.06	2	
MIO_EUR	DEA	2013	594356.3	1	
MIO_EUR	DEA	2014	617470.4	1	
MIO_EUR	DEA	2015	636835.58	2	e
MIO_EUR	DEA	2016	652768.99	2	e
MIO_EUR	DEA	2017	677137.97	2	e
MIO_EUR	DEA	2018	699290.65	2	e
MIO_EUR	DEA	2019	715854.26	2	e
MIO_NAC	DEA	2000	465177.12	2	
MIO_NAC	DEA	2001	475512.78	2	
MIO_NAC	DEA	2002	482969.76	2	
MIO_NAC	DEA	2003	483033.5	1	
MIO_NAC	DEA	2004	496190.85	2	
MIO_NAC	DEA	2005	501286.05	2	
MIO_NAC	DEA	2006	518563.13	2	
MIO_NAC	DEA	2007	548741.82	2	
MIO_NAC	DEA	2008	561833.05	2	
MIO_NAC	DEA	2009	539917.99	2	
MIO_NAC	DEA	2010	554212.68	2	
MIO_NAC	DEA	2011	577122.67	2	
MIO_NAC	DEA	2012	582710.06	2	
MIO_NAC	DEA	2013	594356.3	1	
MIO_NAC	DEA	2014	617470.4	1	
MIO_NAC	DEA	2015	636835.58	2	e
MIO_NAC	DEA	2016	652768.99	2	e
MIO_NAC	DEA	2017	677137.97	2	e
MIO_NAC	DEA	2018	699290.65	2	e
MIO_NAC	DEA	2019	715854.26	2	e
EUR_HAB_EU27_2020	DEA	2000	142		
EUR_HAB_EU27_2020	DEA	2001	138		
EUR_HAB_EU27_2020	DEA	2002	136		
EUR_HAB_EU27_2020	DEA	2003	133		
EUR_HAB_EU27_2020	DEA	2004	131		
EUR_HAB_EU27_2020	DEA	2005	128		
EUR_HAB_EU27_2020	DEA	2006	125		
EUR_HAB_EU27_2020	DEA	2007	126		
EUR_HAB_EU27_2020	DEA	2008	126		
EUR_HAB_EU27_2020	DEA	2009	127		
EUR_HAB_EU27_2020	DEA	2010	127		
EUR_HAB_EU27_2020	DEA	2011	128		
EUR_HAB_EU27_2020	DEA	2012	129		
EUR_HAB_EU27_2020	DEA	2013	130		
EUR_HAB_EU27_2020	DEA	2014	132		
EUR_HAB_EU27_2020	DEA	2015	131		e
EUR_HAB_EU27_2020	DEA	2016	130		e
EUR_HAB_EU27_2020	DEA	2017	129		e
EUR_HAB_EU27_2020	DEA	2018	129		e
EUR_HAB_EU27_2020	DEA	2019	128		e
EUR_HAB	DEA	2000	26100		
EUR_HAB	DEA	2001	26600		
EUR_HAB	DEA	2002	27000		
EUR_HAB	DEA	2003	27000		
EUR_HAB	DEA	2004	27800		
EUR_HAB	DEA	2005	28100		
EUR_HAB	DEA	2006	29100		
EUR_HAB	DEA	2007	30900		
EUR_HAB	DEA	2008	31700		
EUR_HAB	DEA	2009	30600		
EUR_HAB	DEA	2010	31500		
EUR_HAB	DEA	2011	32900		
EUR_HAB	DEA	2012	33200		
EUR_HAB	DEA	2013	33800		
EUR_HAB	DEA	2014	35100		
EUR_HAB	DEA	2015	35900		e
EUR_HAB	DEA	2016	36500		e
EUR_HAB	DEA	2017	37800		e
EUR_HAB	DEA	2018	39000		e
EUR_HAB	DEA	2019	39900		e
MIO_PPS_EU27_2020	DEA	2000	409670.82	2	
MIO_PPS_EU27_2020	DEA	2001	423280.03	2	
MIO_PPS_EU27_2020	DEA	2002	433452.18	2	
MIO_PPS_EU27_2020	DEA	2003	442613.99	2	
MIO_PPS_EU27_2020	DEA	2004	463257.85	2	
MIO_PPS_EU27_2020	DEA	2005	470359.89	2	
MIO_PPS_EU27_2020	DEA	2006	486292.75	2	
MIO_PPS_EU27_2020	DEA	2007	517436.89	2	
MIO_PPS_EU27_2020	DEA	2008	531354.55	2	
MIO_PPS_EU27_2020	DEA	2009	502590.59	2	
MIO_PPS_EU27_2020	DEA	2010	521033.29	2	
MIO_PPS_EU27_2020	DEA	2011	545422.7	1	
MIO_PPS_EU27_2020	DEA	2012	546801.6	1	
MIO_PPS_EU27_2020	DEA	2013	553414.68	2	
MIO_PPS_EU27_2020	DEA	2014	575365.18	2	
MIO_PPS_EU27_2020	DEA	2015	588344.25	2	e
MIO_PPS_EU27_2020	DEA	2016	602263.19	2	e
MIO_PPS_EU27_2020	DEA	2017	624331.97	2	e
MIO_PPS_EU27_2020	DEA	2018	643582.18	2	e
MIO_PPS_EU27_2020	DEA	2019	647386.65	2	e
PPS_EU27_2020_HAB	DEA	2000	22900		
PPS_EU27_2020_HAB	DEA	2001	23700		
PPS_EU27_2020_HAB	DEA	2002	24200		
PPS_EU27_2020_HAB	DEA	2003	24700		
PPS_EU27_2020_HAB	DEA	2004	25900		
PPS_EU27_2020_HAB	DEA	2005	26400		
PPS_EU27_2020_HAB	DEA	2006	27300		
PPS_EU27_2020_HAB	DEA	2007	29100		
PPS_EU27_2020_HAB	DEA	2008	30000		
PPS_EU27_2020_HAB	DEA	2009	28500		
PPS_EU27_2020_HAB	DEA	2010	29700		
PPS_EU27_2020_HAB	DEA	2011	31100		
PPS_EU27_2020_HAB	DEA	2012	31200		
PPS_EU27_2020_HAB	DEA	2013	31500		
PPS_EU27_2020_HAB	DEA	2014	32700		
PPS_EU27_2020_HAB	DEA	2015	33100		e
PPS_EU27_2020_HAB	DEA	2016	33700		e
PPS_EU27_2020_HAB	DEA	2017	34900		e
PPS_EU27_2020_HAB	DEA	2018	35900		e
PPS_EU27_2020_HAB	DEA	2019	36100		e
PPS_HAB_EU27_2020	DEA	2000	125		
PPS_HAB_EU27_2020	DEA	2001	123		
PPS_HAB_EU27_2020	DEA	2002	122		
PPS_HAB_EU27_2020	DEA	2003	122		
PPS_HAB_EU27_2020	DEA	2004	122		
PPS_HAB_EU27_2020	DEA	2005	120		
PPS_HAB_EU27_2020	DEA	2006	118		
MIO_PPS_EU27_2020	DEB3	2019	70318.23	2	e
PPS_EU27_2020_HAB	DEB3	2000	22100		
PPS_HAB_EU27_2020	DEA	2009	119		
PPS_HAB_EU27_2020	DEA	2010	119		
PPS_HAB_EU27_2020	DEA	2011	121		
PPS_HAB_EU27_2020	DEA	2012	121		
PPS_HAB_EU27_2020	DEA	2013	121		
PPS_HAB_EU27_2020	DEA	2014	123		
PPS_HAB_EU27_2020	DEA	2015	121		e
PPS_HAB_EU27_2020	DEA	2016	120		e
PPS_HAB_EU27_2020	DEA	2017	119		e
PPS_HAB_EU27_2020	DEA	2018	119		e
PPS_HAB_EU27_2020	DEA	2019	116		e
MIO_EUR	DEA1	2000	147305.96	2	
MIO_EUR	DEA1	2001	152592.76	2	
MIO_EUR	DEA1	2002	153651.85	2	
MIO_EUR	DEA1	2003	154797.24	2	
MIO_EUR	DEA1	2004	159296.05	2	
MIO_EUR	DEA1	2005	160613.63	2	
MIO_EUR	DEA1	2006	164320.96	2	
MIO_EUR	DEA1	2007	175252.26	2	
MIO_EUR	DEA1	2008	182716.78	2	
MIO_EUR	DEA1	2009	174315.7	1	
MIO_EUR	DEA1	2010	176390.54	2	
MIO_EUR	DEA1	2011	182797		
MIO_EUR	DEA1	2012	182687.74	2	
MIO_EUR	DEA1	2013	185682.15	2	
MIO_EUR	DEA1	2014	192576.12	2	
MIO_EUR	DEA1	2015	197219.39	2	e
MIO_EUR	DEA1	2016	201555.24	2	e
MIO_EUR	DEA1	2017	209738.93	2	e
MIO_EUR	DEA1	2018	216011.86	2	e
MIO_EUR	DEA1	2019	221024.09	2	e
MIO_NAC	DEA1	2000	147305.96	2	
MIO_NAC	DEA1	2001	152592.76	2	
MIO_NAC	DEA1	2002	153651.85	2	
MIO_NAC	DEA1	2003	154797.24	2	
MIO_NAC	DEA1	2004	159296.05	2	
MIO_NAC	DEA1	2005	160613.63	2	
MIO_NAC	DEA1	2006	164320.96	2	
MIO_NAC	DEA1	2007	175252.26	2	
MIO_NAC	DEA1	2008	182716.78	2	
MIO_NAC	DEA1	2009	174315.7	1	
MIO_NAC	DEA1	2010	176390.54	2	
MIO_NAC	DEA1	2011	182797		
MIO_NAC	DEA1	2012	182687.74	2	
MIO_NAC	DEA1	2013	185682.15	2	
MIO_NAC	DEA1	2014	192576.12	2	
MIO_NAC	DEA1	2015	197219.39	2	e
MIO_NAC	DEA1	2016	201555.24	2	e
MIO_NAC	DEA1	2017	209738.93	2	e
MIO_NAC	DEA1	2018	216011.86	2	e
MIO_NAC	DEA1	2019	221024.09	2	e
EUR_HAB_EU27_2020	DEA1	2000	154		
EUR_HAB_EU27_2020	DEA1	2001	152		
EUR_HAB_EU27_2020	DEA1	2002	149		
EUR_HAB_EU27_2020	DEA1	2003	147		
EUR_HAB_EU27_2020	DEA1	2004	145		
EUR_HAB_EU27_2020	DEA1	2005	141		
EUR_HAB_EU27_2020	DEA1	2006	137		
EUR_HAB_EU27_2020	DEA1	2007	139		
EUR_HAB_EU27_2020	DEA1	2008	141		
EUR_HAB_EU27_2020	DEA1	2009	142		
EUR_HAB_EU27_2020	DEA1	2010	139		
EUR_HAB_EU27_2020	DEA1	2011	140		
EUR_HAB_EU27_2020	DEA1	2012	140		
EUR_HAB_EU27_2020	DEA1	2013	140		
EUR_HAB_EU27_2020	DEA1	2014	142		
EUR_HAB_EU27_2020	DEA1	2015	140		e
EUR_HAB_EU27_2020	DEA1	2016	138		e
EUR_HAB_EU27_2020	DEA1	2017	138		e
EUR_HAB_EU27_2020	DEA1	2018	137		e
EUR_HAB_EU27_2020	DEA1	2019	136		e
EUR_HAB	DEA1	2000	28200		
EUR_HAB	DEA1	2001	29300		
EUR_HAB	DEA1	2002	29500		
EUR_HAB	DEA1	2003	29800		
EUR_HAB	DEA1	2004	30700		
EUR_HAB	DEA1	2005	31000		
EUR_HAB	DEA1	2006	31900		
EUR_HAB	DEA1	2007	34100		
EUR_HAB	DEA1	2008	35600		
EUR_HAB	DEA1	2009	34100		
EUR_HAB	DEA1	2010	34700		
EUR_HAB	DEA1	2011	36000		
EUR_HAB	DEA1	2012	36000		
EUR_HAB	DEA1	2013	36500		
EUR_HAB	DEA1	2014	37800		
EUR_HAB	DEA1	2015	38400		e
EUR_HAB	DEA1	2016	38900		e
EUR_HAB	DEA1	2017	40400		e
EUR_HAB	DEA1	2018	41500		e
EUR_HAB	DEA1	2019	42500		e
MIO_PPS_EU27_2020	DEA1	2000	129728.98	2	
MIO_PPS_EU27_2020	DEA1	2001	135831.19	2	
MIO_PPS_EU27_2020	DEA1	2002	137898.34	2	
MIO_PPS_EU27_2020	DEA1	2003	141844.04	2	
MIO_PPS_EU27_2020	DEA1	2004	148723.31	2	
MIO_PPS_EU27_2020	DEA1	2005	150704.79	2	
MIO_PPS_EU27_2020	DEA1	2006	154095.2	1	
MIO_PPS_EU27_2020	DEA1	2007	165254.37	2	
MIO_PPS_EU27_2020	DEA1	2008	172804.7	1	
MIO_PPS_EU27_2020	DEA1	2009	162264.33	2	
MIO_PPS_EU27_2020	DEA1	2010	165830.46	2	
MIO_PPS_EU27_2020	DEA1	2011	172756.4	1	
MIO_PPS_EU27_2020	DEA1	2012	171429.93	2	
MIO_PPS_EU27_2020	DEA1	2013	172891.62	2	
MIO_PPS_EU27_2020	DEA1	2014	179444.38	2	
MIO_PPS_EU27_2020	DEA1	2015	182202.28	2	e
MIO_PPS_EU27_2020	DEA1	2016	185960.58	2	e
MIO_PPS_EU27_2020	DEA1	2017	193382.63	2	e
MIO_PPS_EU27_2020	DEA1	2018	198803.43	2	e
MIO_PPS_EU27_2020	DEA1	2019	199884.32	2	e
PPS_EU27_2020_HAB	DEA1	2000	24900		
PPS_EU27_2020_HAB	DEA1	2001	26100		
PPS_EU27_2020_HAB	DEA1	2002	26500		
PPS_EU27_2020_HAB	DEA1	2003	27300		
PPS_EU27_2020_HAB	DEA1	2004	28700		
PPS_EU27_2020_HAB	DEA1	2005	29100		
PPS_EU27_2020_HAB	DEA1	2006	29900		
PPS_EU27_2020_HAB	DEA1	2007	32100		
PPS_EU27_2020_HAB	DEA1	2008	33700		
PPS_EU27_2020_HAB	DEA1	2009	31800		
PPS_EU27_2020_HAB	DEA1	2010	32600		
PPS_EU27_2020_HAB	DEA1	2011	34000		
PPS_EU27_2020_HAB	DEA1	2012	33800		
PPS_EU27_2020_HAB	DEA1	2013	34000		
PPS_EU27_2020_HAB	DEA1	2014	35200		
PPS_EU27_2020_HAB	DEA1	2015	35400		e
PPS_EU27_2020_HAB	DEA1	2016	35900		e
PPS_EU27_2020_HAB	DEA1	2017	37200		e
PPS_EU27_2020_HAB	DEA1	2018	38200		e
PPS_EU27_2020_HAB	DEA1	2019	38400		e
PPS_HAB_EU27_2020	DEA1	2000	135		
PPS_HAB_EU27_2020	DEA1	2001	136		
PPS_HAB_EU27_2020	DEA1	2002	133		
PPS_HAB_EU27_2020	DEA1	2003	134		
PPS_HAB_EU27_2020	DEA1	2004	135		
PPS_HAB_EU27_2020	DEA1	2005	132		
PPS_HAB_EU27_2020	DEA1	2006	129		
PPS_HAB_EU27_2020	DEA1	2007	131		
PPS_HAB_EU27_2020	DEA1	2008	133		
PPS_HAB_EU27_2020	DEA1	2009	132		
PPS_HAB_EU27_2020	DEA1	2010	131		
PPS_HAB_EU27_2020	DEA1	2011	133		
PPS_HAB_EU27_2020	DEA1	2012	131		
PPS_HAB_EU27_2020	DEA1	2013	131		
PPS_HAB_EU27_2020	DEA1	2014	133		
PPS_HAB_EU27_2020	DEA1	2015	129		e
PPS_HAB_EU27_2020	DEA1	2016	127		e
PPS_HAB_EU27_2020	DEA1	2017	127		e
PPS_HAB_EU27_2020	DEA1	2018	126		e
PPS_HAB_EU27_2020	DEA1	2019	123		e
MIO_EUR	DEA2	2000	124729.89	2	
MIO_EUR	DEA2	2001	127177.31	2	
MIO_EUR	DEA2	2002	132363.33	2	
MIO_EUR	DEA2	2003	129666.55	2	
MIO_EUR	DEA2	2004	132726.48	2	
MIO_EUR	DEA2	2005	132486.67	2	
MIO_EUR	DEA2	2006	138612.09	2	
MIO_EUR	DEA2	2007	145939.66	2	
MIO_EUR	DEA2	2008	145929.15	2	
MIO_EUR	DEA2	2009	143401.51	2	
MIO_EUR	DEA2	2010	146643.46	2	
MIO_EUR	DEA2	2011	151827.32	2	
MIO_EUR	DEA2	2012	154238.55	2	
MIO_EUR	DEA2	2013	159228.19	2	
MIO_EUR	DEA2	2014	165778.28	2	
MIO_EUR	DEA2	2015	174146.12	2	e
MIO_EUR	DEA2	2016	177978.88	2	e
MIO_EUR	DEA2	2017	185080.47	2	e
MIO_EUR	DEA2	2018	192155.13	2	e
MIO_EUR	DEA2	2019	197110.21	2	e
MIO_NAC	DEA2	2000	124729.89	2	
MIO_NAC	DEA2	2001	127177.31	2	
MIO_NAC	DEA2	2002	132363.33	2	
MIO_NAC	DEA2	2003	129666.55	2	
MIO_NAC	DEA2	2004	132726.48	2	
MIO_NAC	DEA2	2005	132486.67	2	
MIO_NAC	DEA2	2006	138612.09	2	
MIO_NAC	DEA2	2007	145939.66	2	
MIO_NAC	DEA2	2008	145929.15	2	
MIO_NAC	DEA2	2009	143401.51	2	
MIO_NAC	DEA2	2010	146643.46	2	
MIO_NAC	DEA2	2011	151827.32	2	
MIO_NAC	DEA2	2012	154238.55	2	
MIO_NAC	DEA2	2013	159228.19	2	
MIO_NAC	DEA2	2014	165778.28	2	
MIO_NAC	DEA2	2015	174146.12	2	e
MIO_NAC	DEA2	2016	177978.88	2	e
MIO_NAC	DEA2	2017	185080.47	2	e
MIO_NAC	DEA2	2018	192155.13	2	e
MIO_NAC	DEA2	2019	197110.21	2	e
EUR_HAB_EU27_2020	DEA2	2000	161		
EUR_HAB_EU27_2020	DEA2	2001	156		
EUR_HAB_EU27_2020	DEA2	2002	156		
EUR_HAB_EU27_2020	DEA2	2003	149		
EUR_HAB_EU27_2020	DEA2	2004	146		
EUR_HAB_EU27_2020	DEA2	2005	140		
EUR_HAB_EU27_2020	DEA2	2006	139		
EUR_HAB_EU27_2020	DEA2	2007	138		
EUR_HAB_EU27_2020	DEA2	2008	135		
EUR_HAB_EU27_2020	DEA2	2009	139		
EUR_HAB_EU27_2020	DEA2	2010	138		
EUR_HAB_EU27_2020	DEA2	2011	138		
EUR_HAB_EU27_2020	DEA2	2012	139		
EUR_HAB_EU27_2020	DEA2	2013	142		
EUR_HAB_EU27_2020	DEA2	2014	144		
EUR_HAB_EU27_2020	DEA2	2015	144		e
EUR_HAB_EU27_2020	DEA2	2016	143		e
EUR_HAB_EU27_2020	DEA2	2017	142		e
EUR_HAB_EU27_2020	DEA2	2018	142		e
EUR_HAB_EU27_2020	DEA2	2019	141		e
EUR_HAB	DEA2	2000	29600		
EUR_HAB	DEA2	2001	30000		
EUR_HAB	DEA2	2002	31100		
EUR_HAB	DEA2	2003	30400		
EUR_HAB	DEA2	2004	31000		
EUR_HAB	DEA2	2005	30900		
EUR_HAB	DEA2	2006	32300		
EUR_HAB	DEA2	2007	34000		
EUR_HAB	DEA2	2008	34000		
EUR_HAB	DEA2	2009	33500		
EUR_HAB	DEA2	2010	34300		
EUR_HAB	DEA2	2011	35400		
EUR_HAB	DEA2	2012	35800		
EUR_HAB	DEA2	2013	36800		
EUR_HAB	DEA2	2014	38100		
EUR_HAB	DEA2	2015	39700		e
EUR_HAB	DEA2	2016	40200		e
EUR_HAB	DEA2	2017	41600		e
EUR_HAB	DEA2	2018	43100		e
EUR_HAB	DEA2	2019	44100		e
MIO_PPS_EU27_2020	DEA2	2000	109846.75	2	
MIO_PPS_EU27_2020	DEA2	2001	113207.51	2	
MIO_PPS_EU27_2020	DEA2	2002	118792.47	2	
MIO_PPS_EU27_2020	DEA2	2003	118816.25	2	
MIO_PPS_EU27_2020	DEA2	2004	123917.21	2	
MIO_PPS_EU27_2020	DEA2	2005	124313.08	2	
MIO_PPS_EU27_2020	DEA2	2006	129986.2	1	
MIO_PPS_EU27_2020	DEA2	2007	137614.01	2	
MIO_PPS_EU27_2020	DEA2	2008	138012.74	2	
MIO_PPS_EU27_2020	DEA2	2009	133487.4	1	
MIO_PPS_EU27_2020	DEA2	2010	137864.27	2	
MIO_PPS_EU27_2020	DEA2	2011	143487.81	2	
MIO_PPS_EU27_2020	DEA2	2012	144733.88	2	
MIO_PPS_EU27_2020	DEA2	2013	148259.92	2	
MIO_PPS_EU27_2020	DEA2	2014	154473.88	2	
MIO_PPS_EU27_2020	DEA2	2015	160885.9	1	e
MIO_PPS_EU27_2020	DEA2	2016	164208.37	2	e
MIO_PPS_EU27_2020	DEA2	2017	170647.13	2	e
MIO_PPS_EU27_2020	DEA2	2018	176847.24	2	e
MIO_PPS_EU27_2020	DEA2	2019	178257.67	2	e
PPS_EU27_2020_HAB	DEA2	2000	26000		
PPS_EU27_2020_HAB	DEA2	2001	26700		
PPS_EU27_2020_HAB	DEA2	2002	27900		
PPS_EU27_2020_HAB	DEA2	2003	27800		
PPS_EU27_2020_HAB	DEA2	2004	28900		
PPS_EU27_2020_HAB	DEA2	2005	29000		
PPS_EU27_2020_HAB	DEA2	2006	30300		
PPS_EU27_2020_HAB	DEA2	2007	32000		
PPS_EU27_2020_HAB	DEA2	2008	32200		
PPS_EU27_2020_HAB	DEA2	2009	31200		
PPS_EU27_2020_HAB	DEA2	2010	32200		
PPS_EU27_2020_HAB	DEA2	2011	33400		
PPS_EU27_2020_HAB	DEA2	2012	33600		
PPS_EU27_2020_HAB	DEA2	2013	34300		
PPS_EU27_2020_HAB	DEA2	2014	35500		
PPS_EU27_2020_HAB	DEA2	2015	36600		e
PPS_EU27_2020_HAB	DEA2	2016	37100		e
PPS_EU27_2020_HAB	DEA2	2017	38400		e
PPS_EU27_2020_HAB	DEA2	2018	39600		e
PPS_EU27_2020_HAB	DEA2	2019	39800		e
PPS_HAB_EU27_2020	DEA2	2000	142		
PPS_HAB_EU27_2020	DEA2	2001	139		
PPS_HAB_EU27_2020	DEA2	2002	140		
PPS_HAB_EU27_2020	DEA2	2003	137		
PPS_HAB_EU27_2020	DEA2	2004	137		
PPS_HAB_EU27_2020	DEA2	2005	132		
PPS_HAB_EU27_2020	DEA2	2006	130		
PPS_HAB_EU27_2020	DEA2	2007	130		
PPS_HAB_EU27_2020	DEA2	2008	127		
PPS_HAB_EU27_2020	DEA2	2009	130		
PPS_HAB_EU27_2020	DEA2	2010	129		
PPS_HAB_EU27_2020	DEA2	2011	130		
PPS_HAB_EU27_2020	DEA2	2012	131		
PPS_HAB_EU27_2020	DEA2	2013	132		
PPS_HAB_EU27_2020	DEA2	2014	134		
PPS_HAB_EU27_2020	DEA2	2015	133		e
PPS_HAB_EU27_2020	DEA2	2016	132		e
PPS_HAB_EU27_2020	DEA2	2017	131		e
PPS_HAB_EU27_2020	DEA2	2018	131		e
PPS_HAB_EU27_2020	DEA2	2019	128		e
MIO_EUR	DEA3	2000	56589.93	2	
MIO_EUR	DEA3	2001	58016.72	2	
MIO_EUR	DEA3	2002	58301.21	2	
MIO_EUR	DEA3	2003	58975.41	2	
MIO_EUR	DEA3	2004	61395.64	2	
MIO_EUR	DEA3	2005	62326.57	2	
MIO_EUR	DEA3	2006	65089.43	2	
MIO_EUR	DEA3	2007	68662.18	2	
MIO_EUR	DEA3	2008	70872.99	2	
MIO_EUR	DEA3	2009	67360.72	2	
MIO_EUR	DEA3	2010	70468.55	2	
MIO_EUR	DEA3	2011	73573.73	2	
MIO_EUR	DEA3	2012	74530.69	2	
MIO_EUR	DEA3	2013	74726.53	2	
MIO_EUR	DEA3	2014	76806.43	2	
MIO_EUR	DEA3	2015	79172.77	2	e
MIO_EUR	DEA3	2016	82019.47	2	e
MIO_EUR	DEA3	2017	85288.43	2	e
MIO_EUR	DEA3	2018	87247.91	2	e
MIO_EUR	DEA3	2019	89552.1	1	e
MIO_NAC	DEA3	2000	56589.93	2	
MIO_NAC	DEA3	2001	58016.72	2	
MIO_NAC	DEA3	2002	58301.21	2	
MIO_NAC	DEA3	2003	58975.41	2	
MIO_NAC	DEA3	2004	61395.64	2	
MIO_NAC	DEA3	2005	62326.57	2	
MIO_NAC	DEA3	2006	65089.43	2	
MIO_NAC	DEA3	2007	68662.18	2	
MIO_NAC	DEA3	2008	70872.99	2	
MIO_NAC	DEA3	2009	67360.72	2	
MIO_NAC	DEA3	2010	70468.55	2	
MIO_NAC	DEA3	2011	73573.73	2	
MIO_NAC	DEA3	2012	74530.69	2	
MIO_NAC	DEA3	2013	74726.53	2	
MIO_NAC	DEA3	2014	76806.43	2	
MIO_NAC	DEA3	2015	79172.77	2	e
MIO_NAC	DEA3	2016	82019.47	2	e
MIO_NAC	DEA3	2017	85288.43	2	e
MIO_NAC	DEA3	2018	87247.91	2	e
MIO_NAC	DEA3	2019	89552.1	1	e
EUR_HAB_EU27_2020	DEA3	2000	118		
EUR_HAB_EU27_2020	DEA3	2001	116		
EUR_HAB_EU27_2020	DEA3	2002	112		
EUR_HAB_EU27_2020	DEA3	2003	111		
EUR_HAB_EU27_2020	DEA3	2004	111		
EUR_HAB_EU27_2020	DEA3	2005	109		
EUR_HAB_EU27_2020	DEA3	2006	108		
EUR_HAB_EU27_2020	DEA3	2007	108		
EUR_HAB_EU27_2020	DEA3	2008	108		
EUR_HAB_EU27_2020	DEA3	2009	109		
EUR_HAB_EU27_2020	DEA3	2010	110		
EUR_HAB_EU27_2020	DEA3	2011	112		
EUR_HAB_EU27_2020	DEA3	2012	113		
EUR_HAB_EU27_2020	DEA3	2013	112		
EUR_HAB_EU27_2020	DEA3	2014	112		
EUR_HAB_EU27_2020	DEA3	2015	111		e
EUR_HAB_EU27_2020	DEA3	2016	111		e
EUR_HAB_EU27_2020	DEA3	2017	111		e
EUR_HAB_EU27_2020	DEA3	2018	110		e
EUR_HAB_EU27_2020	DEA3	2019	110		e
EUR_HAB	DEA3	2000	21800		
EUR_HAB	DEA3	2001	22300		
EUR_HAB	DEA3	2002	22400		
EUR_HAB	DEA3	2003	22600		
EUR_HAB	DEA3	2004	23500		
EUR_HAB	DEA3	2005	23900		
EUR_HAB	DEA3	2006	25000		
EUR_HAB	DEA3	2007	26500		
EUR_HAB	DEA3	2008	27400		
EUR_HAB	DEA3	2009	26100		
EUR_HAB	DEA3	2010	27400		
EUR_HAB	DEA3	2011	28600		
EUR_HAB	DEA3	2012	29000		
EUR_HAB	DEA3	2013	29000		
EUR_HAB	DEA3	2014	29800		
EUR_HAB	DEA3	2015	30500		e
EUR_HAB	DEA3	2016	31300		e
EUR_HAB	DEA3	2017	32500		e
EUR_HAB	DEA3	2018	33300		e
EUR_HAB	DEA3	2019	34100		e
MIO_PPS_EU27_2020	DEA3	2000	49837.46	2	
MIO_PPS_EU27_2020	DEA3	2001	51643.87	2	
MIO_PPS_EU27_2020	DEA3	2002	52323.75	2	
MIO_PPS_EU27_2020	DEA3	2003	54040.44	2	
MIO_PPS_EU27_2020	DEA3	2004	57320.71	2	
MIO_PPS_EU27_2020	DEA3	2005	58481.41	2	
MIO_PPS_EU27_2020	DEA3	2006	61038.89	2	
MIO_PPS_EU27_2020	DEA3	2007	64745.1	1	
MIO_PPS_EU27_2020	DEA3	2008	67028.25	2	
MIO_PPS_EU27_2020	DEA3	2009	62703.72	2	
MIO_PPS_EU27_2020	DEA3	2010	66249.77	2	
