FREQ;REF_AREA;COUNTERPART_AREA;REF_SECTOR;COUNTERPART_SECTOR;ACCOUNTING_ENTRY;STO;ACTIVITY;VALUATION;PRICES;UNIT_MEASURE;TRANSFORMATION;TIME_PERIOD;OBS_VALUE;OBS_STATUS;CONF_STATUS;COMMENT_OBS;EMBARGO_DATE;PRE_BREAK_VALUE;COMMENT_DSET;REF_PERIOD_DETAIL;REPYEARSTART;REPYEAREND;TIME_FORMAT;TIME_PER_COLLECT;DECIMALS;TABLE_IDENTIFIER;TITLE;TITLE_COMPL;UNIT_MULT;LAST_UPDATE;COMPILING_ORG;COMMENT_TS;DATA_COMP;CURRENCY;DISS_ORG
A;AT33;W2;S1;S1;D;P51G;L;_Z;V;XDC;N;2010;1872;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;L;_Z;V;XDC;N;2011;2037;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;L;_Z;V;XDC;N;2012;2145;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;L;_Z;V;XDC;N;2013;2092;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;L;_Z;V;XDC;N;2014;2152;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;L;_Z;V;XDC;N;2015;2113;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;L;_Z;V;XDC;N;2016;2162;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;L;_Z;V;XDC;N;2017;2255;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;L;_Z;V;XDC;N;2018;2197;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;L;_Z;V;XDC;N;2019;2039;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2000;306;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2001;237;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2002;351;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2003;443;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2004;222;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2005;437;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2006;496;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2007;644;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2008;652;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2009;390;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2010;409;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2011;450;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2012;355;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2013;327;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2014;423;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2015;376;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2016;338;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2017;365;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2018;428;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;M_N;_Z;V;XDC;N;2019;505;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2000;493;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2001;506;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2002;547;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2003;572;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2004;535;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2005;489;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2006;521;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2007;513;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2008;578;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2009;584;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2010;607;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2011;642;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2012;671;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2013;692;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2014;696;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2015;738;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2016;803;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2017;860;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2018;943;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTQ;_Z;V;XDC;N;2019;1001;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2000;559;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2001;576;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2002;621;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2003;649;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2004;610;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2005;565;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2006;605;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2007;600;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2008;668;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2009;694;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2010;701;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2011;737;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2012;776;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2013;805;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2014;826;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2015;891;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2016;968;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2017;1036;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2018;1125;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;OTU;_Z;V;XDC;N;2019;1216;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2000;66;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2001;69;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2002;73;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2003;77;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2004;75;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2005;75;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2006;84;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2007;86;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2008;90;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2009;110;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2010;94;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2011;95;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2012;105;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2013;113;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2014;130;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2015;153;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2016;165;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2017;176;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2018;182;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;RTU;_Z;V;XDC;N;2019;215;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2000;5045;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2001;4941;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2002;5000;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2003;5336;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2004;4970;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2005;5724;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2006;5893;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2007;6233;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2008;6454;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2009;5965;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2010;6027;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2011;6702;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2012;6871;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2013;7095;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2014;7268;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2015;7640;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2016;8134;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2017;8616;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2018;8883;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;D;P51G;_T;_Z;V;XDC;N;2019;9175;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2000;54140;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2001;52390;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2002;52030;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2003;52420;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2004;51140;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2005;49320;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2006;46300;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2007;43060;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2008;42680;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2009;42370;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2010;42170;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2011;41460;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2012;39870;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2013;38210;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2014;39350;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2015;37620;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2016;37150;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2017;36850;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2018;33960;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;A;_Z;_Z;HW;N;2019;34210;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2000;91130;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2001;93820;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2002;93680;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2003;95010;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2004;95050;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2005;95940;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2006;94800;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2007;97480;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2008;97190;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2009;89250;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2010;91530;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2011;93070;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2012;94850;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2013;94930;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2014;94970;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2015;95370;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2016;96480;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2017;98670;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2018;100290;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;BTE;_Z;_Z;HW;N;2019;101580;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;C;_Z;_Z;HW;N;2000;83330;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;C;_Z;_Z;HW;N;2001;85580;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT33;W2;S1;S1;_Z;EMP;C;_Z;_Z;HW;N;2002;85710;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
